0.9337556186583376 0.9363563517216307
0.929014527984114 0.8182402591555781
0.45408071722604926 0.7998788370487205
0.9342804944461157 0.22615348265802604
0.11311192720478691 0.010190459606426172
0.9024419080157344 0.28763079344533526
0.3880318039375439 0.2572037775943724
0.9794634727660317 0.8397564591886294
0.33055436449757525 0.4629467774437276
0.9910999646896784 0.9879211204084972
0.6744211308419814 0.23366045032795135
0.7320028310101708 0.9554957466387599
0.7504287693984211 0.4657865986688622
0.10257805973040202 0.45028906822870884
0.143823207424579 0.2159542710533594
0.44827926846944677 0.4046686228990811
0.7269432187094741 0.6230070549193614
0.18153981045368872 0.5991408057221704
0.4720378643336566 0.5547621657148601
0.6822422275527782 0.9072762933604003
0.6695689365119327 0.7862392739845198
0.7971568631965925 0.1598558325858842
0.25906418397565667 0.9862050755579889
0.13081586571207593 0.42630877410570267
0.5680875821176306 0.5219562623633905
0.4120812912227516 0.681242321740841
0.36759449600580607 0.4838851672406914
0.33463495764641904 0.6881188691563676
0.6904464836204685 0.8774179573266565
0.6101302715574124 0.9593171666330133
0.7249996862202355 0.9340994019188273
0.15366371438282767 0.2742097626740634
0.8125435686619786 0.20561346115388068
0.926785635653374 0.6989058781863072
0.3921024489604993 0.6350169693721108
0.5707461739507179 0.6148169382955646
0.2408065092029008 0.8053542918367556
0.6083298368609263 0.5493045586155452
0.8000990043137537 0.8419597026047483
0.342951037277197 0.9929776620038003
0.5343637769698486 0.08072927004405095
0.9681067192408138 0.1792919498680795
0.5947750513228868 0.12095160806390204
0.5902629577334176 0.16553370271325674
0.9836701191465821 0.5390164814211817
0.7003267358117894 0.6446019365165488
0.7649321474160591 0.7470230560410517
0.36924680746287797 0.4968754603564779
0.7779248470460525 0.9939352142440181
0.06437665012673133 0.9141138636851216
0.9283333873222572 0.6701407535400818
0.08684882969998364 0.07982283983029981
0.028054380127532474 0.23723147482022955
0.5723998510127005 0.6679740724882703
0.5127406805887923 0.7363741750255215
0.574353568341381 0.302488211014584
0.36638282194277105 0.9489709763855055
0.7006485041812355 0.7223196818891744
0.22763748561002906 0.6770114961053288
0.5097620783499023 0.7836284154258576
0.6893923336023914 0.8856605842270932
0.3310155249098302 0.8342445173604424
0.21566296282392072 0.12005584086427845
0.37969668045527627 0.6911788667687014
0.31674198134017195 0.4215018418943822
0.6927238507860487 0.38367319643797426
0.8783245243135893 0.823156313288869
0.929768970472164 0.014989436806569834
0.3554114229273667 0.07464783845003997
0.29378579218229717 0.21100391459678747
0.17260650047228354 0.6223588314849143
0.695417740452087 0.3008144940111088
0.8786189547809322 0.6572260356792609
0.10668377930667272 0.4765346630524322
0.4299744594230086 0.7932511078388401
0.9764964268955446 0.8959641544144041
0.6113501913664204 0.9828862625953475
0.39112633833962374 0.8762680290862619
0.1186924822941301 0.9032834236416437
0.09427924523368925 0.1944229905208793
0.056609659264514334 0.9442506444552216
0.1767975299440272 0.3637257303265806
0.46398508625666435 0.9566000564497388
0.19556710659833432 0.323244021179663
0.6612896044693055 0.2653029081926678
0.9780684234609439 0.3678282531415962
0.22976771746963853 0.28987658738366484
0.5829809548623068 0.2111760880642315
0.21548341304417507 0.932042553035399
0.750881835259752 0.07243854695572438
0.4860608377637494 0.5983870327072499
0.2967721185949591 0.6622166123280129
0.5263929900142228 0.4992109930349288
0.6327368058805538 0.8950421675368508
0.9720928128234771 0.4965224316640203
0.4234184303356413 0.27945136714039476
0.36949288800560853 0.0818355598083439
0.7883117344636799 0.5168221355417283
0.7368862471555477 0.8097437904901895
0.8893918478649097 0.502084712395541
